Customer_ID,Email,Phone,Address,City,Country,Postal_Code,Last_Updated_Date,Preferred_Contact_Method
10591,customer10591@example.com,9579039086,391 Sample Street,Hyderabad,India,104011,2024-02-09,Phone
5036,customer5036@example.com,9613621910,485 Sample Street,Singapore,Singapore,331237,2023-01-01,Phone
5547,customer5547@example.com,9830549521,902 Sample Street,Pune,Singapore,900812,2025-09-27,SMS
7822,,9669690368,69 Sample Street,Pune,India,468444,2025-08-25,Email
8541,customer8541@example.com,9690656922,855 Sample Street,Pune,India,987196,2024-07-05,Phone
10955,customer10955@example.com,9088662916,617 Sample Street,Kolkata,India,410272,2024-06-08,Phone
4368,customer4368@example.com,9356969134,126 Sample Street,Delhi,India,696923,2025-06-07,SMS
9671,customer9671@example.com,9092927801,442 Sample Street,Kolkata,India,317726,2025-03-16,SMS
2256,customer2256@example.com,9168659098,101 Sample Street,Chennai,Singapore,282447,2024-11-01,SMS
4279,customer4279@example.com,9458777007,229 Sample Street,Hyderabad,Singapore,301528,2025-08-25,Phone
5371,customer5371@example.com,9878300417,954 Sample Street,Delhi,India,576874,2025-01-26,Phone
9240,customer9240@example.com,123,101 Sample Street,Mumbai,Singapore,133324,2025-10-12,Phone
9460,customer9460@example.com,9080313778,205 Sample Street,Chennai,India,853818,2023-11-11,Phone
9504,customer9504@example.com,9462939899,686 Sample Street,Hyderabad,Singapore,636667,2024-10-26,SMS
8692,customer8692@example.com,9142109200,588 Sample Street,Kolkata,India,268112,2024-02-06,Phone
448,customer448@example.com,9206927334,630 Sample Street,Singapore,India,802214,2025-11-17,SMS
8314,customer8314@example.com,9375008959,200 Sample Street,Hyderabad,India,889660,2024-09-02,SMS
8420,customer8420@example.com,9536899609,121 Sample Street,Singapore,Singapore,870348,2024-01-09,SMS
3174,customer3174@example.com,9233910907,894 Sample Street,Hyderabad,India,930049,2023-12-16,SMS
7685,customer7685@example.com,9943719866,337 Sample Street,Delhi,Singapore,892879,2024-12-18,Email
3179,,9133267132,674 Sample Street,Kolkata,Singapore,963787,2024-08-11,Email
9780,customer9780@example.com,9535135427,71 Sample Street,Mumbai,Singapore,432255,2024-06-21,SMS
10681,customer10681@example.com,9253446429,581 Sample Street,Pune,India,362678,2024-02-09,Phone
10232,customer10232@example.com,9482509474,889 Sample Street,Singapore,Singapore,848810,2024-11-06,SMS
4184,customer4184@example.com,9797266956,238 Sample Street,Kolkata,India,496456,2024-07-29,Phone
9120,customer9120@example.com,9900220639,397 Sample Street,Kolkata,Singapore,748033,2025-09-18,SMS
891,customer891@example.com,9458314210,330 Sample Street,Delhi,India,805377,2023-11-20,Phone
10381,customer10381@example.com,9728817943,522 Sample Street,Pune,India,784500,2023-01-01,Email
3525,customer3525@example.com,9739514541,478 Sample Street,Mumbai,Singapore,127302,2025-12-13,SMS
6818,customer6818@example.com,9766809555,701 Sample Street,Delhi,India,785611,2025-10-08,SMS
3526,customer3526@example.com,9969502157,563 Sample Street,Hyderabad,Singapore,950185,2025-09-04,Phone
8181,customer8181@example.com,9747548670,443 Sample Street,Chennai,India,277169,2024-01-01,Email
1029,customer1029@example.com,9839983999,25 Sample Street,Chennai,India,399850,2023-11-03,Email
7369,customer7369@example.com,9183766704,258 Sample Street,Mumbai,Singapore,964785,2024-02-15,Email
2574,customer2574@example.com,9041322151,622 Sample Street,Kolkata,Singapore,533917,2025-10-06,SMS
8159,customer8159@example.com,9749630199,164 Sample Street,Kolkata,Singapore,211776,2024-07-26,SMS
1160,customer1160@example.com,9783921429,279 Sample Street,Pune,India,408474,2025-02-26,SMS
10242,customer10242@example.com,9071487184,410 Sample Street,Mumbai,India,187453,2025-07-04,Phone
5253,customer5253@example.com,9229799114,982 Sample Street,Delhi,Singapore,504427,2025-04-19,Phone
5966,customer5966@example.com,9469976784,397 Sample Street,Bangalore,Singapore,105636,2024-09-30,Email
5314,customer5314@example.com,9938419767,924 Sample Street,Delhi,Singapore,653375,2025-01-12,Phone
5081,customer5081@example.com,9345039464,496 Sample Street,Singapore,India,482188,2025-05-10,SMS
5123,customer5123@example.com,9067637498,300 Sample Street,Pune,India,206379,2024-05-10,SMS
5756,customer5756@example.com,9408453572,197 Sample Street,Delhi,Singapore,782465,2023-01-01,Email
8036,customer8036@example.com,9169995340,71 Sample Street,Chennai,India,636119,2025-09-19,SMS
9058,customer9058@example.com,123,307 Sample Street,Kolkata,India,610473,2023-01-01,Phone
5057,customer5057@example.com,9531738613,101 Sample Street,Mumbai,Singapore,979554,2024-07-30,Phone
254,customer254@example.com,9412861838,255 Sample Street,Mumbai,India,583761,2025-06-09,Phone
4179,customer4179@example.com,9934190690,368 Sample Street,Pune,Singapore,477082,2023-08-27,SMS
3710,,9729569056,150 Sample Street,Delhi,Singapore,488227,2024-10-26,Phone
7627,customer7627@example.com,9836610776,382 Sample Street,Singapore,Singapore,404094,2025-05-08,SMS
4501,customer4501@example.com,9721670983,464 Sample Street,Delhi,India,146015,2024-09-11,Email
6424,customer6424@example.com,9325051816,636 Sample Street,Delhi,India,745936,2024-05-24,SMS
3075,customer3075@example.com,9647396543,207 Sample Street,Bangalore,India,929590,2024-03-05,SMS
4992,customer4992@example.com,9440142133,468 Sample Street,Chennai,Singapore,180691,2025-12-14,Phone
5252,customer5252@example.com,9684311469,992 Sample Street,Bangalore,India,628425,2025-03-11,Email
7444,customer7444@example.com,9649995247,193 Sample Street,Chennai,Singapore,472454,2025-10-16,SMS
6919,customer6919@example.com,9440804983,445 Sample Street,Delhi,Singapore,250823,2024-02-24,Email
3537,customer3537@example.com,9231070039,620 Sample Street,Pune,Singapore,308137,2025-09-29,Email
10277,customer10277@example.com,9580694763,916 Sample Street,Mumbai,Singapore,897157,2024-02-08,SMS
2453,customer2453@example.com,9847415820,193 Sample Street,Chennai,Singapore,248866,2024-11-02,SMS
7972,customer7972@example.com,9428728563,436 Sample Street,Hyderabad,Singapore,651595,2025-09-15,Phone
895,,9147665240,599 Sample Street,Chennai,India,444912,2024-08-11,Phone
1177,customer1177@example.com,123,329 Sample Street,Bangalore,India,256688,2025-03-25,Phone
7141,customer7141@example.com,9132046145,763 Sample Street,Kolkata,Singapore,714342,2025-10-13,SMS
7232,customer7232@example.com,9637358437,285 Sample Street,Singapore,Singapore,872291,2025-03-01,Phone
8477,customer8477@example.com,9741982107,715 Sample Street,Hyderabad,India,324866,2025-03-29,Phone
2457,customer2457@example.com,9008725230,725 Sample Street,Bangalore,India,176208,2023-01-01,SMS
988,customer988@example.com,123,428 Sample Street,Delhi,India,781543,2023-01-01,SMS
7930,customer7930@example.com,9163158872,547 Sample Street,Pune,India,350449,2024-12-09,Phone
4587,customer4587@example.com,9363815635,311 Sample Street,Delhi,India,345847,2025-05-30,SMS
6682,customer6682@example.com,9068941956,658 Sample Street,Mumbai,India,393313,2023-01-01,Email
6222,customer6222@example.com,9903682666,674 Sample Street,Kolkata,Singapore,657765,2024-08-22,Phone
10299,customer10299@example.com,123,515 Sample Street,Kolkata,Singapore,714229,2025-10-20,Email
3083,customer3083@example.com,9220671396,600 Sample Street,Mumbai,Singapore,727763,2024-03-27,Phone
8953,customer8953@example.com,9249824753,152 Sample Street,Hyderabad,India,428634,2023-01-01,Email
1503,customer1503@example.com,9238475278,296 Sample Street,Delhi,India,868460,2025-02-12,SMS
8650,customer8650@example.com,9503702081,761 Sample Street,Pune,Singapore,656620,2025-07-06,Email
10862,customer10862@example.com,9139562297,581 Sample Street,Kolkata,India,311027,2024-04-27,Phone
2782,customer2782@example.com,9688479087,886 Sample Street,Chennai,India,758767,2024-04-02,Email
6941,customer6941@example.com,9227496479,874 Sample Street,Mumbai,India,547603,2025-07-24,SMS
10972,customer10972@example.com,9276158381,946 Sample Street,Kolkata,Singapore,639087,2024-12-02,Email
10708,customer10708@example.com,9660565515,852 Sample Street,Pune,Singapore,943352,2025-02-01,Email
6583,customer6583@example.com,9074030514,786 Sample Street,Chennai,India,301893,2024-12-24,SMS
3641,customer3641@example.com,9442991605,358 Sample Street,Kolkata,India,132930,2024-05-02,SMS
10156,customer10156@example.com,9184646379,493 Sample Street,Singapore,Singapore,681529,2025-08-27,Phone
4299,customer4299@example.com,9694546149,560 Sample Street,Delhi,India,952318,2025-08-08,SMS
3469,customer3469@example.com,9859263273,523 Sample Street,Pune,India,757253,2024-10-17,Phone
5063,customer5063@example.com,9046513102,291 Sample Street,Singapore,India,274750,2024-11-16,Email
10727,,9608532211,126 Sample Street,Bangalore,India,456843,2024-08-11,SMS
9624,customer9624@example.com,9948115913,502 Sample Street,Chennai,Singapore,454388,2023-01-01,Phone
5156,customer5156@example.com,9502949495,255 Sample Street,Kolkata,India,429963,2025-12-07,SMS
4376,customer4376@example.com,9740423764,834 Sample Street,Mumbai,Singapore,575573,2025-07-31,Email
8923,customer8923@example.com,9599587704,199 Sample Street,Hyderabad,India,573919,2024-09-03,Phone
8461,customer8461@example.com,9472547379,302 Sample Street,Pune,Singapore,339646,2024-08-22,Email
6945,customer6945@example.com,9889953354,342 Sample Street,Hyderabad,Singapore,281062,2024-11-21,Email
944,customer944@example.com,9875540888,511 Sample Street,Singapore,Singapore,727290,2025-05-31,SMS
1907,,9920764969,676 Sample Street,Pune,India,557576,2025-03-25,SMS
701,customer701@example.com,9918840699,948 Sample Street,Kolkata,Singapore,268600,2024-02-08,SMS
3856,customer3856@example.com,9259541991,599 Sample Street,Delhi,India,584353,2023-01-01,SMS
4149,customer4149@example.com,9543673000,763 Sample Street,Pune,Singapore,990752,2025-09-07,Phone
2131,customer2131@example.com,9382675907,511 Sample Street,Chennai,India,105577,2023-01-01,SMS
2942,customer2942@example.com,123,847 Sample Street,Kolkata,India,685842,2024-06-01,Phone
1173,customer1173@example.com,9429116891,215 Sample Street,Singapore,India,213606,2025-02-21,Phone
4381,customer4381@example.com,9626090418,895 Sample Street,Mumbai,India,307302,2024-03-29,SMS
4611,customer4611@example.com,9314307253,439 Sample Street,Chennai,Singapore,822648,2024-05-20,SMS
3376,customer3376@example.com,9920425734,181 Sample Street,Kolkata,India,359427,2024-02-26,SMS
4679,customer4679@example.com,9333411815,66 Sample Street,Bangalore,Singapore,625332,2024-04-30,SMS
10928,customer10928@example.com,9665940280,101 Sample Street,Kolkata,Singapore,417953,2023-12-08,SMS
4248,customer4248@example.com,9029692312,297 Sample Street,Hyderabad,Singapore,880498,2025-09-01,SMS
6728,customer6728@example.com,9413662409,106 Sample Street,Bangalore,Singapore,339647,2025-10-20,SMS
6661,customer6661@example.com,9049800331,9 Sample Street,Mumbai,Singapore,918749,2024-02-05,Email
4725,customer4725@example.com,9185793118,945 Sample Street,Kolkata,India,123723,2025-05-16,Phone
3277,customer3277@example.com,9221959193,570 Sample Street,Delhi,India,988943,2025-02-23,SMS
5555,customer5555@example.com,9536034714,374 Sample Street,Bangalore,India,998628,2023-01-01,SMS
2564,customer2564@example.com,9890212988,922 Sample Street,Kolkata,Singapore,178209,2025-11-01,SMS
946,customer946@example.com,9238262668,642 Sample Street,Delhi,Singapore,101468,2023-12-06,SMS
3867,customer3867@example.com,9811499978,162 Sample Street,Pune,India,508548,2023-01-01,SMS
6940,customer6940@example.com,9655622987,565 Sample Street,Hyderabad,India,285541,2023-10-14,Email
55,customer55@example.com,9909031619,658 Sample Street,Kolkata,India,207092,2025-09-24,SMS
7093,customer7093@example.com,9735417188,115 Sample Street,Pune,India,181171,2024-09-01,SMS
5084,customer5084@example.com,9824726792,896 Sample Street,Kolkata,Singapore,812625,2024-02-20,Email
1777,customer1777@example.com,9680242066,538 Sample Street,Chennai,India,742911,2024-07-27,Email
8162,customer8162@example.com,9749440945,975 Sample Street,Chennai,India,393132,2024-11-16,SMS
10826,,9060114960,666 Sample Street,Bangalore,India,519503,2023-12-11,Phone
8754,customer8754@example.com,9510515971,923 Sample Street,Kolkata,India,367688,2025-10-22,SMS
1987,customer1987@example.com,9906955559,935 Sample Street,Chennai,India,437547,2025-09-25,Email
11007,customer11007@example.com,9526671848,394 Sample Street,Hyderabad,India,756884,2024-02-07,Phone
7426,customer7426@example.com,9831812912,742 Sample Street,Delhi,India,755337,2024-04-10,Email
9153,customer9153@example.com,9560221683,460 Sample Street,Chennai,Singapore,448292,2023-09-20,Phone
10379,customer10379@example.com,9834018147,99 Sample Street,Kolkata,India,551989,2025-01-11,SMS
9204,customer9204@example.com,9692598902,770 Sample Street,Kolkata,Singapore,349495,2025-06-01,Email
3197,customer3197@example.com,9152792980,437 Sample Street,Chennai,India,222357,2023-08-28,Email
2920,customer2920@example.com,9185648049,379 Sample Street,Mumbai,Singapore,561823,2024-06-25,Email
6961,customer6961@example.com,9307932617,302 Sample Street,Singapore,Singapore,905589,2025-06-01,SMS
4673,customer4673@example.com,9484420170,423 Sample Street,Bangalore,Singapore,660733,2025-07-12,Email
9937,customer9937@example.com,9426817821,871 Sample Street,Hyderabad,India,734388,2025-11-05,SMS
8779,,9434353181,633 Sample Street,Kolkata,Singapore,152127,2025-12-07,SMS
9596,customer9596@example.com,9588200242,908 Sample Street,Delhi,Singapore,582863,2023-09-30,SMS
2891,customer2891@example.com,9224156852,892 Sample Street,Delhi,India,905684,2023-01-01,SMS
4910,customer4910@example.com,9477507713,508 Sample Street,Kolkata,India,417455,2024-08-22,SMS
75,customer75@example.com,9396878716,384 Sample Street,Bangalore,India,490732,2024-02-02,Phone
10120,customer10120@example.com,9130458971,305 Sample Street,Chennai,Singapore,513841,2023-11-19,Email
6327,customer6327@example.com,9394629164,782 Sample Street,Bangalore,Singapore,195310,2024-10-26,Email
10142,customer10142@example.com,9084068093,158 Sample Street,Hyderabad,Singapore,351666,2024-02-09,Email
9826,customer9826@example.com,9671606718,929 Sample Street,Hyderabad,India,179888,2024-07-20,Email
1501,customer1501@example.com,9527413839,202 Sample Street,Chennai,Singapore,368116,2023-01-01,Email
10767,customer10767@example.com,9906297204,690 Sample Street,Chennai,Singapore,730698,2025-05-19,Phone
7279,customer7279@example.com,9085738184,829 Sample Street,Chennai,India,148037,2025-04-18,SMS
7230,customer7230@example.com,9356060451,943 Sample Street,Kolkata,Singapore,241774,2025-05-10,SMS
143,customer143@example.com,9989569790,910 Sample Street,Kolkata,India,573319,2024-11-08,Email
450,customer450@example.com,9975831149,137 Sample Street,Mumbai,India,974722,2025-02-16,Email
9316,customer9316@example.com,9735952420,496 Sample Street,Kolkata,India,371334,2023-01-01,SMS
6379,customer6379@example.com,9624419133,388 Sample Street,Delhi,Singapore,812917,2023-10-07,SMS
9239,customer9239@example.com,9569271741,439 Sample Street,Pune,India,246429,2023-01-01,SMS
8315,customer8315@example.com,9592822467,412 Sample Street,Bangalore,Singapore,272106,2023-01-01,SMS
2868,customer2868@example.com,9849254316,141 Sample Street,Hyderabad,India,420580,2025-04-17,SMS
10888,customer10888@example.com,9788224491,865 Sample Street,Pune,Singapore,189031,2025-05-04,Phone
1277,,9001552311,399 Sample Street,Mumbai,Singapore,889404,2023-09-06,Email
9977,customer9977@example.com,9605275174,888 Sample Street,Kolkata,India,257541,2025-03-18,Email
10196,customer10196@example.com,9755701876,919 Sample Street,Singapore,India,994932,2024-02-28,Phone
6384,customer6384@example.com,9592391177,618 Sample Street,Bangalore,India,446229,2025-05-10,Phone
8029,,9473340017,103 Sample Street,Pune,India,392926,2024-02-15,SMS
968,customer968@example.com,9984167664,754 Sample Street,Singapore,India,497797,2024-03-29,SMS
6988,customer6988@example.com,9918654299,916 Sample Street,Pune,Singapore,830351,2024-12-18,Email
4472,customer4472@example.com,9726666192,58 Sample Street,Mumbai,India,299176,2025-03-04,Phone
6991,customer6991@example.com,9218983826,119 Sample Street,Delhi,India,337902,2025-01-31,SMS
3336,customer3336@example.com,9793224092,798 Sample Street,Chennai,Singapore,760501,2023-11-23,SMS
4301,customer4301@example.com,9481155718,367 Sample Street,Chennai,India,943521,2025-01-18,SMS
1940,customer1940@example.com,9091674505,236 Sample Street,Bangalore,Singapore,908062,2025-09-20,Email
1272,,9203074078,298 Sample Street,Kolkata,Singapore,386305,2025-08-18,Phone
1388,customer1388@example.com,9762164531,281 Sample Street,Pune,India,500706,2023-11-30,SMS
1044,customer1044@example.com,9671576205,136 Sample Street,Kolkata,Singapore,XX999,2024-11-07,Email
6969,customer6969@example.com,9710035800,989 Sample Street,Mumbai,India,875372,2024-11-23,SMS
10479,customer10479@example.com,9944957280,276 Sample Street,Pune,Singapore,309720,2025-05-08,SMS
3619,customer3619@example.com,9798082980,177 Sample Street,Mumbai,Singapore,786296,2023-01-01,SMS
1715,customer1715@example.com,9536496770,56 Sample Street,Bangalore,Singapore,180771,2025-04-24,Email
10159,customer10159@example.com,9723563365,477 Sample Street,Pune,India,207338,2024-10-19,Email
1463,customer1463@example.com,9096666997,457 Sample Street,Bangalore,India,946056,2025-01-13,Email
5114,customer5114@example.com,9663870117,463 Sample Street,Kolkata,Singapore,314560,2025-04-01,Phone
4990,customer4990@example.com,9948678644,240 Sample Street,Delhi,India,907274,2023-10-03,Phone
4329,customer4329@example.com,9482266526,549 Sample Street,Singapore,India,889622,2024-05-14,SMS
10936,customer10936@example.com,9703009769,381 Sample Street,Chennai,Singapore,645648,2024-06-05,Phone
4692,customer4692@example.com,9130277755,181 Sample Street,Chennai,Singapore,856572,2024-04-25,SMS
7212,customer7212@example.com,9396086986,402 Sample Street,Bangalore,Singapore,661669,2024-04-08,Email
6086,customer6086@example.com,9321575841,656 Sample Street,Hyderabad,India,113703,2023-08-29,SMS
437,,9935978453,133 Sample Street,Mumbai,Singapore,151990,2023-01-01,Email
11171,customer11171@example.com,9955732641,162 Sample Street,Kolkata,Singapore,377834,2023-07-31,Phone
11101,,9705116905,318 Sample Street,Hyderabad,Singapore,728758,2024-06-23,Email
5329,customer5329@example.com,9765825310,44 Sample Street,Hyderabad,India,907039,2023-08-10,Phone
610,,9092310369,267 Sample Street,Kolkata,India,352773,2023-09-17,Phone
9384,customer9384@example.com,9813407754,552 Sample Street,Mumbai,Singapore,994738,2025-02-13,SMS
5956,customer5956@example.com,9142257136,512 Sample Street,Pune,Singapore,514384,2023-08-05,Email
10430,customer10430@example.com,9966003443,536 Sample Street,Hyderabad,Singapore,948182,2024-07-14,SMS
7875,customer7875@example.com,9690606978,12 Sample Street,Bangalore,Singapore,943810,2024-10-12,Email
7072,customer7072@example.com,9338629467,80 Sample Street,Chennai,India,467968,2024-12-02,SMS
6255,customer6255@example.com,9161681631,16 Sample Street,Hyderabad,India,666694,2024-05-23,Email
6516,customer6516@example.com,9404265741,297 Sample Street,Bangalore,India,185501,2023-01-01,Phone
5564,customer5564@example.com,9759686256,706 Sample Street,Delhi,India,269746,2025-02-12,Email
5682,customer5682@example.com,123,127 Sample Street,Mumbai,Singapore,534368,2024-04-15,SMS
7458,customer7458@example.com,9519004303,707 Sample Street,Hyderabad,Singapore,184433,2024-01-15,Email
5237,customer5237@example.com,9063494058,514 Sample Street,Bangalore,Singapore,236694,2023-09-01,Email
7761,,123,601 Sample Street,Singapore,India,952633,2024-02-23,SMS
5278,customer5278@example.com,9307304737,344 Sample Street,Singapore,Singapore,589858,2024-09-16,SMS
3560,customer3560@example.com,9201591500,901 Sample Street,Singapore,India,719225,2024-05-23,Phone
7235,customer7235@example.com,9872202070,341 Sample Street,Bangalore,Singapore,968408,2023-08-31,Email
10548,customer10548@example.com,9388199537,972 Sample Street,Delhi,India,110794,2023-07-30,Email
2281,customer2281@example.com,9698450515,873 Sample Street,Pune,India,988407,2024-03-08,Email
4073,customer4073@example.com,9972755529,193 Sample Street,Chennai,Singapore,105435,2025-03-06,SMS
6974,customer6974@example.com,123,799 Sample Street,Bangalore,India,547628,2025-08-09,Phone
7938,customer7938@example.com,9897786891,230 Sample Street,Chennai,Singapore,837550,2023-11-23,SMS
7094,customer7094@example.com,9527395811,71 Sample Street,Delhi,India,121390,2024-05-18,SMS
3667,customer3667@example.com,9387173196,934 Sample Street,Kolkata,Singapore,741629,2023-01-01,Phone
7723,customer7723@example.com,9401702143,573 Sample Street,Hyderabad,India,956534,2025-08-06,SMS
3870,customer3870@example.com,9735310073,453 Sample Street,Hyderabad,India,701802,2025-12-09,Email
4012,customer4012@example.com,9677591500,587 Sample Street,Chennai,India,723538,2025-07-23,Email
5909,customer5909@example.com,9409569239,187 Sample Street,Kolkata,Singapore,351881,2024-01-17,Email
10470,customer10470@example.com,9999207991,849 Sample Street,Chennai,Singapore,821565,2024-12-22,Phone
6488,customer6488@example.com,9663851008,340 Sample Street,Singapore,India,793812,2023-01-01,Phone
10270,customer10270@example.com,9738851968,646 Sample Street,Delhi,India,246479,2024-04-04,Email
6887,customer6887@example.com,9640246254,125 Sample Street,Chennai,Singapore,601072,2025-06-24,Phone
6406,customer6406@example.com,9957013189,920 Sample Street,Mumbai,India,511267,2025-11-26,Phone
7573,customer7573@example.com,9381710928,540 Sample Street,Mumbai,Singapore,681154,2024-04-05,Email
4508,customer4508@example.com,9909482848,506 Sample Street,Chennai,India,176693,2025-02-16,SMS
221,customer221@example.com,9866768856,162 Sample Street,Singapore,Singapore,889694,2025-12-24,Email
5331,customer5331@example.com,9002541893,420 Sample Street,Bangalore,India,684436,2023-09-08,Email
1911,customer1911@example.com,9793435275,426 Sample Street,Pune,India,658180,2024-07-10,Email
20,customer20@example.com,9199610640,783 Sample Street,Bangalore,Singapore,176675,2025-06-28,SMS
8786,customer8786@example.com,9396810169,694 Sample Street,Mumbai,India,962035,2025-10-29,Email
10582,customer10582@example.com,9040600192,317 Sample Street,Bangalore,India,724762,2025-02-16,Email
1915,customer1915@example.com,9089741450,971 Sample Street,Pune,India,XX999,2024-06-21,Phone
8897,customer8897@example.com,9814033598,387 Sample Street,Kolkata,India,393128,2025-06-01,Phone
2371,customer2371@example.com,9919551119,912 Sample Street,Chennai,India,390507,2026-01-01,SMS
4303,customer4303@example.com,9471479412,166 Sample Street,Kolkata,India,256810,2024-04-13,Email
6825,customer6825@example.com,9334181919,926 Sample Street,Kolkata,India,185192,2023-08-08,Email
1072,customer1072@example.com,9296353960,275 Sample Street,Pune,India,274588,2025-07-07,Phone
4964,customer4964@example.com,9058769758,531 Sample Street,Singapore,Singapore,581438,2024-07-13,SMS
2461,customer2461@example.com,9983681182,681 Sample Street,Delhi,Singapore,748140,2023-10-26,Phone
10736,customer10736@example.com,9451781557,378 Sample Street,Hyderabad,India,987963,2024-11-07,Email
3194,customer3194@example.com,9808963295,396 Sample Street,Bangalore,India,378060,2024-09-25,Email
10839,customer10839@example.com,9218213105,31 Sample Street,Hyderabad,Singapore,388569,2025-09-20,Phone
49,customer49@example.com,9991827722,236 Sample Street,Pune,India,534174,2023-09-01,Phone
4290,,123,53 Sample Street,Kolkata,India,611662,2025-09-14,Email
10219,customer10219@example.com,9373754333,651 Sample Street,Pune,Singapore,128876,2024-12-17,Email
4211,customer4211@example.com,9838959692,88 Sample Street,Kolkata,Singapore,589170,2023-08-05,SMS
1135,customer1135@example.com,9941959803,143 Sample Street,Singapore,Singapore,790527,2024-07-06,Email
6299,,9071073234,177 Sample Street,Singapore,Singapore,526941,2024-06-20,Phone
10846,customer10846@example.com,9250160639,558 Sample Street,Delhi,Singapore,786143,2025-05-17,Email
347,customer347@example.com,9785835782,66 Sample Street,Delhi,Singapore,731445,2025-12-13,Email
6543,customer6543@example.com,9078818646,61 Sample Street,Kolkata,India,112120,2024-07-31,Email
10446,customer10446@example.com,9530525531,495 Sample Street,Kolkata,India,291848,2025-01-29,Email
3479,customer3479@example.com,9290608046,83 Sample Street,Singapore,India,343768,2023-01-01,Email
11075,customer11075@example.com,9246342898,167 Sample Street,Singapore,India,594209,2025-12-10,SMS
4442,customer4442@example.com,9648230530,402 Sample Street,Chennai,Singapore,613214,2025-11-12,SMS
199,customer199@example.com,9876307328,522 Sample Street,Hyderabad,Singapore,625667,2025-08-07,Email
6722,customer6722@example.com,9814384881,702 Sample Street,Mumbai,Singapore,967838,2025-10-05,Email
796,customer796@example.com,9230008744,617 Sample Street,Bangalore,India,885890,2025-08-08,Phone
3749,customer3749@example.com,9685101099,345 Sample Street,Chennai,India,937007,2025-06-09,Email
8523,customer8523@example.com,9976271192,727 Sample Street,Pune,India,346256,2025-02-08,Phone
310,customer310@example.com,9634903009,849 Sample Street,Bangalore,Singapore,787318,2023-01-01,Phone
8629,customer8629@example.com,9312775988,52 Sample Street,Mumbai,Singapore,722207,2025-12-05,Email
236,,9009415605,104 Sample Street,Hyderabad,India,137067,2025-11-10,Phone
9930,customer9930@example.com,9695369899,496 Sample Street,Kolkata,Singapore,972700,2023-01-01,SMS
3483,customer3483@example.com,9462143473,751 Sample Street,Singapore,Singapore,770088,2023-12-21,Email
4599,customer4599@example.com,9967572990,528 Sample Street,Kolkata,India,389776,2024-06-12,SMS
7326,customer7326@example.com,9116197566,288 Sample Street,Pune,Singapore,941813,2025-05-13,SMS
7352,customer7352@example.com,9886892204,832 Sample Street,Singapore,Singapore,505854,2025-07-06,Email
2350,customer2350@example.com,9182754032,225 Sample Street,Kolkata,India,104507,2023-12-29,Email
9145,customer9145@example.com,9451253843,866 Sample Street,Mumbai,India,242245,2024-07-13,SMS
2964,,9162847597,253 Sample Street,Singapore,Singapore,546476,2025-03-09,Phone
5585,customer5585@example.com,9224927971,492 Sample Street,Singapore,Singapore,393219,2025-04-04,SMS
9687,customer9687@example.com,9339821880,710 Sample Street,Delhi,India,489913,2024-01-21,Email
3732,customer3732@example.com,9281506263,809 Sample Street,Chennai,Singapore,934212,2023-10-06,SMS
6303,customer6303@example.com,9751279695,334 Sample Street,Bangalore,India,290128,2023-01-01,SMS
11176,,9246623967,482 Sample Street,Pune,India,589464,2025-12-10,SMS
2986,customer2986@example.com,9755834803,327 Sample Street,Delhi,Singapore,723578,2025-11-16,SMS
7462,customer7462@example.com,9895789307,274 Sample Street,Pune,Singapore,361674,2025-06-08,Email
3900,customer3900@example.com,123,217 Sample Street,Hyderabad,Singapore,506529,2024-07-15,Email
7034,customer7034@example.com,9631745690,888 Sample Street,Pune,India,891043,2025-07-29,Phone
9493,customer9493@example.com,9801590379,240 Sample Street,Singapore,India,839860,2025-08-14,Phone
1143,customer1143@example.com,9850555754,687 Sample Street,Kolkata,Singapore,125457,2023-01-01,Phone
1,,9949316991,849 Sample Street,Hyderabad,India,901693,2025-11-03,Email
3855,customer3855@example.com,9000589048,158 Sample Street,Hyderabad,Singapore,817368,2024-10-26,SMS
5536,customer5536@example.com,123,793 Sample Street,Chennai,Singapore,952224,2024-03-01,SMS
5989,customer5989@example.com,9992021187,145 Sample Street,Mumbai,Singapore,704091,2025-01-01,Phone
9499,customer9499@example.com,9300312813,977 Sample Street,Delhi,India,992081,2025-03-15,SMS
6768,customer6768@example.com,9906357510,88 Sample Street,Delhi,India,897783,2024-01-20,Phone
2150,customer2150@example.com,123,181 Sample Street,Pune,Singapore,710108,2024-06-23,Email
6646,customer6646@example.com,9496336833,950 Sample Street,Singapore,India,167381,2024-04-11,Phone
4887,customer4887@example.com,9028554240,547 Sample Street,Pune,India,964899,2025-01-31,Email
8560,customer8560@example.com,9498329095,375 Sample Street,Delhi,Singapore,611545,2025-10-31,Email
3321,customer3321@example.com,9703410754,957 Sample Street,Hyderabad,India,851240,2024-09-28,SMS
11003,customer11003@example.com,9197980672,670 Sample Street,Hyderabad,Singapore,948883,2024-03-20,Email
10402,customer10402@example.com,9268257516,770 Sample Street,Mumbai,India,877393,2025-05-05,SMS
9904,customer9904@example.com,9006420950,841 Sample Street,Mumbai,India,834769,2023-09-06,Phone
6141,customer6141@example.com,9655433297,183 Sample Street,Singapore,India,681176,2024-03-16,Phone
5687,,9693604243,338 Sample Street,Hyderabad,Singapore,895818,2025-10-27,SMS
10856,customer10856@example.com,9097439432,693 Sample Street,Bangalore,Singapore,240547,2024-05-21,SMS
